,ds,t,trend,seasonal_lower,seasonal_upper,trend_lower,trend_upper,yhat_lower,yhat_upper,Christmas Eve,Christmas Eve_lower,Christmas Eve_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Spring Festival,Spring Festival_lower,Spring Festival_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
1454,2013-12-25,0.5688575899843505,62536071.3749853,50932640.66536259,50932640.66536259,62536071.3749853,62536071.3749853,63716322.01807332,163370205.00760955,53889583.265845664,53889583.265845664,53889583.265845664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729008425,-20552432.729008425,-20552432.729008425,17595490.128525354,17595490.128525354,17595490.128525354,50932640.6653626,113468712.0403479
1455,2013-12-26,0.5692488262910798,62578640.90511377,2422045.403831009,2422045.403831009,62578640.90511377,62578640.90511377,15400424.942762908,115955370.13825688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072920896,-15476419.072920896,-15476419.072920896,17898464.4767519,17898464.4767519,17898464.4767519,2422045.403831005,65000686.30894478
1456,2013-12-27,0.5696400625978091,62621210.43524226,24671075.9300476,24671075.9300476,62621210.43524226,62621210.43524226,37271959.15586086,141844135.62528762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461700299,6677102.461700299,6677102.461700299,17993973.4683473,17993973.4683473,17993973.4683473,24671075.930047598,87292286.36528985
1457,2013-12-28,0.5700312989045383,62663779.96537072,56770705.40283594,56770705.40283594,62663779.96537072,62663779.96537072,70420567.55211487,168022741.70072633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98995573,38893217.98995573,38893217.98995573,17877487.412880216,17877487.412880216,17877487.412880216,56770705.40283595,119434485.36820668
1458,2013-12-29,0.5704225352112676,62706349.4954992,43060983.78933656,43060983.78933656,62706349.4954992,62706349.4954992,59224966.160879545,154317495.9835717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959093787,25513248.959093787,25513248.959093787,17547734.830242783,17547734.830242783,17547734.830242783,43060983.78933657,105767333.28483577
1459,2013-12-30,0.5708137715179968,62748919.025627665,28782856.061394434,28782856.061394434,62748919.025627665,62748919.025627665,42858487.658325434,137235717.2045906,0.0,0.0,0.0,0.0,0.0,0.0,30684701.386271954,30684701.386271954,30684701.386271954,0.0,0.0,0.0,-18908651.729996372,-18908651.729996372,-18908651.729996372,17006806.40511885,17006806.40511885,17006806.40511885,28782856.06139443,91531775.0870221
1460,2013-12-31,0.5712050078247262,62791488.555756144,63729686.07933008,63729686.07933008,62791488.555756144,62791488.555756144,78048126.17367029,178263257.34774128,0.0,0.0,0.0,0.0,0.0,0.0,63615549.01432112,63615549.01432112,63615549.01432112,0.0,0.0,0.0,-16146065.878739063,-16146065.878739063,-16146065.878739063,16260202.943748021,16260202.943748021,16260202.943748021,63729686.07933008,126521174.63508622
1461,2014-01-01,0.5715962441314554,62834058.085884616,34744294.57297072,34744294.57297072,62834058.085884616,62834058.085884616,51642677.671246395,144060321.2085679,0.0,0.0,0.0,0.0,0.0,0.0,39979901.798281774,39979901.798281774,39979901.798281774,0.0,0.0,0.0,-20552432.72901564,-20552432.72901564,-20552432.72901564,15316825.503704587,15316825.503704587,15316825.503704587,34744294.57297072,97578352.65885533
1462,2014-01-02,0.5719874804381847,62876627.6160131,-1843589.1374271123,-1843589.1374271123,62876627.6160131,62876627.6160131,14935583.652841132,110455118.18594551,0.0,0.0,0.0,0.0,0.0,0.0,-556076.8716739421,-556076.8716739421,-556076.8716739421,0.0,0.0,0.0,-15476419.072920935,-15476419.072920935,-15476419.072920935,14188906.807167767,14188906.807167767,14188906.807167767,-1843589.1374271107,61033038.47858599
1463,2014-01-03,0.5723787167449139,62919197.14614157,4790371.867591404,4790371.867591404,62919197.14614156,62919197.14614156,20662621.644170523,118382307.96228638,0.0,0.0,0.0,0.0,0.0,0.0,-14778614.61373065,-14778614.61373065,-14778614.61373065,0.0,0.0,0.0,6677102.461705576,6677102.461705576,6677102.461705576,12891884.019616473,12891884.019616473,12891884.019616473,4790371.8675914,67709569.01373297
1464,2014-01-04,0.5727699530516432,62961766.676270045,50337431.95575834,50337431.95575834,62961766.676270045,62961766.676270045,65369057.22020769,160601667.03056055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.9899648,38893217.9899648,38893217.9899648,11444213.965793546,11444213.965793546,11444213.965793546,50337431.95575835,113299198.6320284
1465,2014-01-05,0.5731611893583725,63004336.20639852,35380381.806919865,35380381.806919865,63004336.20639852,63004336.20639852,47840626.21583367,145039406.23734647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959070366,25513248.959070366,25513248.959070366,9867132.847849494,9867132.847849494,9867132.847849494,35380381.80691986,98384718.01331837
1466,2014-01-06,0.5735524256651017,63046905.73652698,-10724288.217799164,-10724288.217799164,63046905.73652698,63046905.73652698,3850686.059361428,101428463.13813117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730017547,-18908651.730017547,-18908651.730017547,8184363.512218381,8184363.512218381,8184363.512218381,-10724288.217799164,52322617.51872782
1467,2014-01-07,0.573943661971831,63089475.26665547,-9724291.61288434,-9724291.61288434,63089475.26665547,63089475.26665547,2573707.5139896655,104605444.3439824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878733836,-16146065.878733836,-16146065.878733836,6421774.265849493,6421774.265849493,6421774.265849493,-9724291.612884343,53365183.653771125
1468,2014-01-08,0.5743348982785602,63132044.796783924,-15945438.575927923,-15945438.575927923,63132044.796783924,63132044.796783924,-1468579.3554636915,92138403.78502344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729000613,-20552432.729000613,-20552432.729000613,4606994.15307269,4606994.15307269,4606994.15307269,-15945438.575927924,47186606.220855996
1469,2014-01-09,0.5747261345852895,63174614.32691241,-12707428.617577717,-12707428.617577717,63174614.32691241,63174614.32691241,3871626.367941846,97868040.78514245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072911482,-15476419.072911482,-15476419.072911482,2768990.455333766,2768990.455333766,2768990.455333766,-12707428.617577717,50467185.709334694
1470,2014-01-10,0.5751173708920188,63217183.85704088,7614717.413307297,7614717.413307297,63217183.85704088,63217183.85704088,20826456.36106763,120774079.00011483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461692341,6677102.461692341,6677102.461692341,937614.9516149594,937614.9516149594,937614.9516149594,7614717.4133073,70831901.27034818
1471,2014-01-11,0.5755086071987481,63259753.38716936,38036344.15145202,38036344.15145202,63259753.38716936,63259753.38716936,52776758.713621214,149465529.46365762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.989997834,38893217.989997834,38893217.989997834,-856873.8385458076,-856873.8385458076,-856873.8385458076,38036344.15145203,101296097.5386214
1472,2014-01-12,0.5758998435054773,63302322.91729782,22928944.33012636,22928944.33012636,63302322.91729782,63302322.91729782,35092606.23708717,138641855.41020435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959046964,25513248.959046964,25513248.959046964,-2584304.6289206003,-2584304.6289206003,-2584304.6289206003,22928944.330126364,86231267.24742419
1473,2014-01-13,0.5762910798122066,63371293.865506336,-23123747.028298203,-23123747.028298203,63371293.865506336,63371293.865506336,-8829441.103274567,94486820.22587287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730038725,-18908651.730038725,-18908651.730038725,-4215095.298259477,-4215095.298259477,-4215095.298259477,-23123747.028298203,40247546.83720814
1474,2014-01-14,0.5766823161189358,63440264.81371486,-21866820.07252999,-21866820.07252999,63440264.81371486,63440264.81371486,-5123725.2120730085,88839667.50417043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878728602,-16146065.878728602,-16146065.878728602,-5720754.193801388,-5720754.193801388,-5720754.193801388,-21866820.07252999,41573444.741184875
1475,2014-01-15,0.577073552425665,63509235.76192336,-27626804.765605193,-27626804.765605193,63509235.76192336,63509235.76192336,-13834857.622653306,85225660.51581825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.72900783,-20552432.72900783,-20552432.72900783,-7074372.0365973655,-7074372.0365973655,-7074372.0365973655,-27626804.765605196,35882430.99631816
1476,2014-01-16,0.5774647887323944,63578206.71013188,-23727514.698465466,-23727514.698465466,63578206.71013188,63578206.71013188,-8770319.017751751,89012229.45763022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072911525,-15476419.072911525,-15476419.072911525,-8251095.625553942,-8251095.625553942,-8251095.625553942,-23727514.698465466,39850692.01166642
1477,2014-01-17,0.5778560250391236,63647177.65834038,-2551472.1997079523,-2551472.1997079523,63647177.65834038,63647177.65834038,8240561.474887262,107905781.84409705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461697615,6677102.461697615,6677102.461697615,-9228574.661405569,-9228574.661405569,-9228574.661405569,-2551472.199707954,61095705.458632424
1478,2014-01-18,0.5782472613458529,63716148.606548905,28905844.693107765,28905844.693107765,63716148.606548905,63716148.606548905,45132253.82834394,147237495.3714653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98997539,38893217.98997539,38893217.98997539,-9987373.29686763,-9987373.29686763,-9987373.29686763,28905844.69310776,92621993.29965666
1479,2014-01-19,0.5786384976525821,63785119.55475741,15001910.493239045,15001910.493239045,63785119.55475741,63785119.55475741,30434052.82706393,126761178.07861055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959023543,25513248.959023543,25513248.959023543,-10511338.465784503,-10511338.465784503,-10511338.465784503,15001910.49323904,78787030.04799645
1480,2014-01-20,0.5790297339593115,63854090.50296593,-29696569.379476987,-29696569.379476987,63854090.50296593,63854090.50296593,-17331221.072952054,84016842.63863686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.72999631,-18908651.72999631,-18908651.72999631,-10787917.649480682,-10787917.649480682,-10787917.649480682,-29696569.37947699,34157521.12348893
1481,2014-01-21,0.5794209702660407,63923061.451174445,-26954485.37577999,-26954485.37577999,63923061.451174445,63923061.451174445,-13611104.742360253,85873249.13376711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878737675,-16146065.878737675,-16146065.878737675,-10808419.497042313,-10808419.497042313,-10808419.497042313,-26954485.375779986,36968576.07539446
1482,2014-01-22,0.57981220657277,63992032.399382964,-31120644.34798633,-31120644.34798633,63992032.399382964,63992032.399382964,-15624542.835993763,81625969.5643997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.72902053,-20552432.72902053,-20552432.72902053,-10568211.6189658,-10568211.6189658,-10568211.6189658,-31120644.34798633,32871388.051396634
1483,2014-01-23,0.5802034428794992,64061003.34759147,-25543269.980784517,-25543269.980784517,64061003.34759147,64061003.34759147,-6792820.163490024,89505357.58215061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072911568,-15476419.072911568,-15476419.072911568,-10066850.90787295,-10066850.90787295,-10066850.90787295,-25543269.98078452,38517733.36680695
1484,2014-01-24,0.5805946791862285,64129974.295799986,-2631040.428639237,-2631040.428639237,64129974.295799986,64129974.295799986,8266841.035603194,107189916.2362433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461734318,6677102.461734318,6677102.461734318,-9308142.890373556,-9308142.890373556,-9308142.890373556,-2631040.428639238,61498933.867160745
1485,2014-01-25,0.5809859154929577,64198945.24400849,30593090.128112983,30593090.128112983,64198945.24400849,64198945.24400849,48002764.244358845,145799382.57836312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98995297,38893217.98995297,38893217.98995297,-8300127.861839978,-8300127.861839978,-8300127.861839978,30593090.128112987,94792035.37212148
1486,2014-01-26,0.581377151799687,64267916.19221699,18458256.079761587,18458256.079761587,64267916.19221699,64267916.19221699,34099173.90510794,133395931.23300533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.95905515,25513248.95905515,25513248.95905515,-7054992.879293569,-7054992.879293569,-7054992.879293569,18458256.079761583,82726172.27197857
1487,2014-01-27,0.5817683881064163,64336887.14042553,-24497561.79284793,-24497561.79284793,64336887.14042553,64336887.14042553,-6716095.040321488,89295495.95774326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.73003163,-18908651.73003163,-18908651.73003163,-5588910.062816305,-5588910.062816305,-5588910.062816305,-24497561.79284793,39839325.3475776
1488,2014-01-28,0.5821596244131455,64405858.08863404,-20067868.935489625,-20067868.935489625,64405858.08863404,64405858.08863404,-4997058.171960143,96331592.94825438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878746899,-16146065.878746899,-16146065.878746899,-3921803.0567427203,-3921803.0567427203,-3921803.0567427203,-20067868.935489617,44337989.15314442
1489,2014-01-29,0.5825508607198748,64474829.036842555,-22629477.629572485,-22629477.629572485,64474829.036842555,64474829.036842555,-7052824.770898873,91146943.05868691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729005497,-20552432.729005497,-20552432.729005497,-2077044.900566992,-2077044.900566992,-2077044.900566992,-22629477.62957249,41845351.40727007
1490,2014-01-30,0.582942097026604,64543799.98505106,-72522316.1316391,-72522316.1316391,64543799.98505106,64543799.98505106,-58484504.354381055,42430368.5468027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56964805.131193385,-56964805.131193385,-56964805.131193385,-15476419.07291161,-15476419.07291161,-15476419.07291161,-81091.92753409395,-81091.92753409395,-81091.92753409395,-72522316.1316391,-7978516.146588035
1491,2014-01-31,0.5833333333333334,64612770.93325958,156712929.0991157,156712929.0991157,64612770.93325958,64612770.93325958,173081873.8919086,275683629.13173115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147998886.25419104,147998886.25419104,147998886.25419104,6677102.461689646,6677102.461689646,6677102.461689646,2036940.3832350331,2036940.3832350331,2036940.3832350331,156712929.09911573,221325700.0323753
1492,2014-02-01,0.5837245696400626,64681741.88146808,156318603.2162591,156318603.2162591,64681741.88146809,64681741.88146809,174344485.3200651,270824180.55544764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113179632.77016135,113179632.77016135,113179632.77016135,38893217.989954494,38893217.989954494,38893217.989954494,4245752.4561432535,4245752.4561432535,4245752.4561432535,156318603.2162591,221000345.09772718
1493,2014-02-02,0.5841158059467919,64750712.82967661,137351349.38034916,137351349.38034916,64750712.82967661,64750712.82967661,156985640.9152541,252380190.17222482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105325722.09848443,105325722.09848443,105325722.09848443,25513248.959006418,25513248.959006418,25513248.959006418,6512378.32285832,6512378.32285832,6512378.32285832,137351349.38034916,202102062.2100258
1494,2014-02-03,0.5845070422535211,64819683.77788512,93508038.04391266,93508038.04391266,64819683.77788511,64819683.77788511,111556063.08829486,204260325.060578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103613952.99949622,103613952.99949622,103613952.99949622,-18908651.73003866,-18908651.73003866,-18908651.73003866,8802736.774455097,8802736.774455097,8802736.774455097,93508038.04391265,158327721.82179776
1495,2014-02-04,0.5848982785602503,64888654.72609362,112363276.05126436,112363276.05126436,64888654.72609362,64888654.72609362,126352912.52545446,227754222.63435477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117427135.96543014,117427135.96543014,117427135.96543014,-16146065.878741669,-16146065.878741669,-16146065.878741669,11082205.964575898,11082205.964575898,11082205.964575898,112363276.05126438,177251930.777358
1496,2014-02-05,0.5852895148669797,64957625.67430214,79791554.90506311,79791554.90506311,64957625.67430214,64957625.67430214,95774696.13389114,194681886.95765886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87027776.77069506,87027776.77069506,87027776.77069506,-20552432.729012713,-20552432.729012713,-20552432.729012713,13316210.863380766,13316210.863380766,13316210.863380766,79791554.90506311,144749180.57936525
1497,2014-02-06,0.5856807511737089,65026596.62251064,89332066.46737203,89332066.46737203,65026596.62251064,65026596.62251064,105965476.35806039,204115083.79822257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89337672.97454892,89337672.97454892,89337672.97454892,-15476419.072902156,-15476419.072902156,-15476419.072902156,15470812.565725258,15470812.565725258,15470812.565725258,89332066.46737203,154358663.08988267
1498,2014-02-07,0.5860719874804382,65095567.57071916,24190390.74194314,24190390.74194314,65095567.57071916,65095567.57071916,37906672.88677987,140296550.47248358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461726355,6677102.461726355,6677102.461726355,17513288.280216787,17513288.280216787,17513288.280216787,24190390.741943143,89285958.3126623
1499,2014-02-08,0.5864632237871674,65164538.51892766,58305908.86805549,58305908.86805549,65164538.51892766,65164538.51892766,70048394.74256982,175850176.6749892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98998752,38893217.98998752,38893217.98998752,19412690.878067963,19412690.878067963,19412690.878067963,58305908.868055485,123470447.38698316
1500,2014-02-09,0.5868544600938967,65233509.467136204,46653626.124744765,46653626.124744765,65233509.467136204,65233509.467136204,64483965.70227256,162925417.6071611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.95900833,25513248.95900833,25513248.95900833,21140377.165736448,21140377.165736448,21140377.165736448,46653626.12474477,111887135.59188098
1501,2014-02-10,0.587245696400626,65302480.41534471,3761842.83219267,3761842.83219267,65302480.41534471,65302480.41534471,20438451.197934844,116733780.54221353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730059836,-18908651.730059836,-18908651.730059836,22670494.562252507,22670494.562252507,22670494.562252507,3761842.8321926706,69064323.24753737
1502,2014-02-11,0.5876369327073553,65371451.363553226,7834350.725424034,7834350.725424034,65371451.363553226,65371451.363553226,19751477.98511989,122292427.97855957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878750747,-16146065.878750747,-16146065.878750747,23980416.604174774,23980416.604174774,23980416.604174774,7834350.725424027,73205802.08897725
1503,2014-02-12,0.5880281690140845,65440422.31176173,4498685.928049569,4498685.928049569,65440422.31176173,65440422.31176173,20800055.581345033,117351537.14155082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.72901155,-20552432.72901155,-20552432.72901155,25051118.65706112,25051118.65706112,25051118.65706112,4498685.928049568,69939108.2398113
1504,2014-02-13,0.5884194053208138,65509393.25997025,10391067.291347494,10391067.291347494,65509393.25997025,65509393.25997025,27800265.662636753,124393750.61350828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072927333,-15476419.072927333,-15476419.072927333,25867486.36427483,25867486.36427483,25867486.36427483,10391067.291347496,75900460.55131775
