Irank,EnMovieID,MovieName,BoxOffice,ShowCount,AudienceCount,AvgBoxOffice,ServicePrice
4101,5240,武状元苏乞儿,4930.0,4,237,20,
4102,1169,求求你表扬我,4906.0,5,428,11,
4103,561460,劫杀雅典娜,4888.0,54,132,37,
4104,559685,好人大冯,4867.0,10,990,4,
4105,386008,非常小特务,4825.0,8,191,25,
4106,627311,了不起的村庄,4823.0,22,166,29,
4107,615539,双城之间,4817.0,25,176,27,
4108,646947,图木舒克,4800.0,2,131,36,0.0
4109,591858,绝对挑战,4798.0,25,214,22,
4110,746,惊蛰,4778.0,2,172,27,
4111,297441,周恩来,4760.0,4,238,20,
4112,2057,白发魔女传,4746.0,69,519,9,
4113,596843,爱神有泪,4724.0,121,170,27,
4114,596421,彼时生命,4710.0,2,160,29,
4115,618167,神偷特工,4703.0,76,455,10,
4116,512309,安布拉契卡的小海豚,4690.0,2,158,29,
4117,560112,红色满洲里,4664.0,26,2523,1,
4118,3283,父子情,4642.0,3,130,35,
4119,779,开国大典,4620.0,3,230,20,
4120,644383,血证一九二八,4610.0,13,922,5,
4121,615793,超萌宝贝,4585.0,19,157,29,
4122,582156,暗藏杀机,4580.0,1,458,10,
4123,560102,叶圣陶在甪直,4574.0,25,203,22,
4124,2374,七十二家房客,4549.0,7,121,37,
4125,1504,望山,4525.0,49,1683,2,
4126,618015,我的母亲,4497.0,87,225,19,
4127,572812,凶宅幽灵,4448.0,47,424,10,
4128,659092,第二届丝绸之路国际电影节,4445.0,190,1490,2,
4129,619730,武松打我,4410.0,10,159,27,
4130,619694,为你等待,4375.0,61,151,28,
4131,563578,水乡的春天,4345.0,30,623,6,
4132,643390,骑士本色,4320.0,12,144,30,
4133,559847,最后的芬芳,4311.0,3,396,10,
4134,631717,甜水谣,4310.0,432,118,36,0.0
4135,524,过年回家,4294.0,31,124,34,
4136,615667,玫瑰神偷,4276.0,16,1152,3,
4137,629425,大顺·1927,4262.0,14,208,20,
4138,559764,纸相机,4258.0,4,175,24,
4139,5807,秋月,4215.0,1,110,38,
4140,532955,雀黄色的自行车,4215.0,2,129,32,
4141,559813,香巴拉信使,4205.0,6,480,8,
4142,627887,三毛流浪记,4203.0,17,934,4,
4143,568349,半生缘,4165.0,2,117,35,
4144,74,半生缘,4165.0,2,117,35,
4145,629599,黄桷树下的孩子们,4158.0,54,175,23,
4146,619713,芦茨湾的呼唤,4130.0,22,225,18,
4147,619699,棒球少年,4127.0,29,185,22,
4148,1624,湘女萧萧,4110.0,8,95,43,
4149,589047,边城之恋,4100.0,32,164,25,
4150,616232,草原战士,4060.0,2,117,34,
4151,573317,回家过年,4052.0,8,153,26,
4152,631342,纯洁心灵·逐梦演艺圈,4050.0,3,81,50,0.0
4153,590114,童年的稻田,4035.0,5,126,32,
4154,1877,405谋杀案,4035.0,2,137,29,
4155,614886,工作及累,4034.0,72,149,27,
4156,559990,华容道,4034.0,336,1135,3,
4157,616130,我会守着你,4025.0,3,108,37,
4158,614893,百合花开,4000.0,1,400,10,
4159,95,背起爸爸上学,4000.0,1,400,10,
4160,619712,张灯,4000.0,2,80,50,
4161,615467,新大祭桩,3990.0,11,199,20,
4162,615298,末日情人,3967.0,85,117,33,
4163,653617,云的童话,3940.0,22,150,26,
4164,595685,浴血东征,3933.0,46,113,34,
4165,616224,我童年的天空,3930.0,53,108,36,
4166,642639,红小鬼齐步走,3905.0,39,152,25,
4167,561636,情归鹭岛,3900.0,2,195,20,
4168,637889,澳门爱情指南,3900.0,1,39,100,
4169,642974,只要我们在一起,3880.0,79,199,19,
4170,587830,聆听,3833.0,58,183,20,
4171,615528,都市有情天,3815.0,13,147,25,
4172,593518,虎头要塞之谎言,3810.0,69,102,37,
4173,627250,大闹天宫上下集,3806.0,7,165,23,
4174,612316,小事大爱,3800.0,5,95,40,
4175,610864,石将军石勇,3790.0,73,186,20,
4176,572858,周末村官,3782.0,20,111,34,
4177,1397,台湾往事,3745.0,4,139,26,
4178,627483,千里追踪,3740.0,6,174,21,
4179,560674,纸飞机,3724.0,19,337,11,
4180,588428,廊桥1937,3720.0,16,189,19,
4181,627451,家亦有道,3720.0,43,139,26,
4182,2784,断刀客,3700.0,2,120,30,
4183,588356,李有源与东方红,3700.0,12,148,25,
4184,454271,婚礼及其他自然灾害,3650.0,15,138,26,
4185,1235,三个和尚,3640.0,2,63,57,
4186,595941,狮子王,3635.0,1,75,48,
4187,180,城南旧事,3598.0,6,178,20,
4188,590036,背影,3585.0,48,239,15,
4189,402,非常夏日,3542.0,5,123,28,
4190,609008,头彩,3520.0,8,88,40,
4191,521016,乡兵的集会,3515.0,2,108,32,
4192,559798,寻包,3486.0,40,146,23,
4193,638303,兄弟之北漂歌手,3475.0,447,120,28,
4194,626373,天理难容,3475.0,11,1089,3,
4195,559707,怒放,3474.0,23,99,35,
4196,923,绿草地,3473.0,15,150,23,
4197,591903,梅葛,3460.0,24,173,20,
4198,616265,金画眉,3452.0,17,100,34,
4199,615502,完美的陌生人,3450.0,8,132,26,
4200,616228,爱情的捉弄,3410.0,2,102,33,
4201,611519,九局下半,3360.0,23,111,30,
4202,615494,危楼春晓,3360.0,7,86,39,
4203,559900,天山雪,3353.0,151,193,17,
4204,630125,姐妹2之再见青春,3336.0,12,130,25,
4205,619109,乡村女人,3335.0,48,164,20,
4206,614839,长大成人2013,3292.0,2,87,37,
4207,653767,燕振昌,3280.0,15,61,53,0.0
4208,426726,火力目标,3274.0,17,936,3,
4209,597104,守望天湖,3250.0,4,130,25,
4210,609585,沉默的夏天,3245.0,6,96,33,
4211,592154,交锋,3240.0,18,182,17,
4212,560037,给太太打工,3239.0,10,1001,3,
4213,593268,忍者乱太郎,3230.0,21,108,29,
4214,6220,身不由己,3230.0,14,254,12,
4215,614612,卒迹,3228.0,112,65,49,
4216,4404,早熟,3215.0,24,581,5,
4217,1146,清凉寺钟声,3208.0,12,440,7,
4218,1356,似水流年,3198.0,4,128,24,
4219,573961,吉祥四宝,3185.0,20,158,20,
4220,561879,春桃,3175.0,4,121,26,
4221,544367,酷狗宝贝1之超级无敌掌门狗,3172.0,6,491,6,
4222,642653,夜郎侠之一路危途,3130.0,26,112,27,
4223,617804,逆袭的青春,3100.0,15,146,21,
4224,2872,喋血街头,3060.0,19,124,24,
4225,589381,武当少年,3048.0,11,81,37,
4226,562603,九色鹿,3040.0,2,52,58,
4227,593383,三个民工,3038.0,33,154,19,
4228,565285,变身契约,3038.0,107,280,10,
4229,432839,英雄传奇,3020.0,57,148,20,
4230,653591,说不,3015.0,3,112,26,
4231,644121,谁是儿子,3000.0,1,100,30,
4232,596989,青春指南,3000.0,11,60,50,
4233,1297,圣保罗医院之谜,2958.0,2,104,28,
4234,615503,寻找女友,2955.0,5,112,26,
4235,451,浮生,2949.0,3,70,42,
4236,297470,最后的贵族,2924.0,8,223,13,
4237,426940,电影节的贵宾,2920.0,1,73,40,
4238,1851,浴血红马车,2906.0,11,122,23,
4239,642768,你的世界,2900.0,2,109,26,
4240,627977,绿色救赎之追捕真凶,2890.0,21,57,50,
4241,570,黑骏马,2886.0,6,59,48,
4242,614065,农谷之恋,2880.0,4,72,40,
4243,560017,我的天使在街上,2875.0,19,301,9,
4244,642960,男人三五十,2855.0,11,99,28,
4245,638832,雪途,2850.0,48,107,26,
4246,319251,警察追击,2841.0,12,757,3,
4247,572900,梁山伯与祝英台（越剧）,2825.0,30,237,11,
4248,4096,红番区,2800.0,13,526,5,
4249,563398,红孩子,2797.0,10,610,4,
4250,591774,我爱你,2790.0,2,92,30,
4251,559998,寂静的哨所,2785.0,38,555,5,
4252,6812,同根生,2776.0,71,211,13,
4253,627480,鸡毛信,2770.0,7,328,8,
4254,6476,星月童话,2770.0,28,109,25,
4255,616230,收藏记忆的角落,2770.0,16,183,15,
4256,846,老井,2765.0,9,98,28,
4257,1082,女儿谷,2763.0,13,424,6,
4258,589162,爱的喜悦,2755.0,27,155,17,
4259,579272,太极,2747.0,14,90,30,
4260,1594,细路祥,2709.0,2,70,38,
4261,589660,幸福从天而降,2706.0,43,94,28,
4262,907,旅程,2700.0,7,226,11,
4263,586339,抬起头来,2690.0,26,111,24,
4264,560226,谁是卧底,2685.0,36,188,14,
4265,3755,黑太阳731,2680.0,2,99,27,
4266,573088,疯狂的玫瑰,2649.0,40,157,16,
4267,389193,扫雷计划,2637.0,18,741,3,
4268,559961,凌河影人,2634.0,37,198,13,
4269,561523,无名三侠客,2625.0,10,107,24,
4270,1906,A-1头条,2621.0,52,358,7,
4271,618338,大山之恋,2620.0,1,131,20,
4272,310,东,2593.0,16,187,13,
4273,615966,七年之痒,2583.0,12,103,25,
4274,312548,廊桥遗梦,2580.0,3,129,20,
4275,559796,好事好商量,2580.0,11,252,10,
4276,615644,冬日青蛙,2566.0,5,637,4,
4277,589444,查干淖尔姑娘,2556.0,25,52,49,
4278,615525,成成烽火之投笔从戎,2535.0,20,169,15,
4279,631334,奔跑吧！狗狗,2520.0,44,115,21,
4280,573093,方队,2514.0,26,132,19,
4281,619583,狗十三,2504.0,4,87,28,
4282,341410,隔山有眼,2500.0,6,82,30,
4283,629104,奇袭胡家台,2500.0,1,100,25,
4284,573386,罪与罚,2500.0,2,69,36,
4285,560367,天籁,2489.0,33,82,30,
4286,561213,玫瑰天涯,2468.0,17,581,4,
4287,654274,恋,2466.0,256,122,20,4.0
4288,611377,马奈的新娘,2460.0,3,63,39,
4289,593112,山里山外,2460.0,4,62,39,
4290,589573,古宅魅影,2456.0,15,136,18,
4291,561386,双枪假面人,2454.0,28,102,24,
4292,7850,岳家小将,2453.0,7,460,5,
4293,614597,爱情两对半,2450.0,34,122,20,
4294,1694,洗澡,2446.0,2,65,37,
4295,919,骆驼祥子,2427.0,6,78,31,
4296,593519,爱情鸟,2425.0,12,96,25,
4297,436739,黄昏,2420.0,4,107,22,
4298,637828,舞台姐妹,2381.0,11,229,10,
4299,587743,圣达菲婚礼,2380.0,4,46,51,
4300,573515,鱼不在水里,2370.0,21,249,9,
4301,629166,我们的夏天,2365.0,20,76,31,
4302,6466,成记茶楼,2350.0,8,66,35,
4303,559790,梅里雪山,2350.0,1,110,21,
4304,988,民警故事,2345.0,2,60,39,
4305,616376,笨贼快跑,2340.0,82,105,22,
4306,573023,天目,2330.0,12,101,23,
4307,614624,机器人班长,2325.0,16,93,25,
4308,628666,那座山,2325.0,45,100,23,
4309,619698,父子返乡,2320.0,88,107,21,
4310,561665,我的九月,2319.0,8,465,4,
4311,560765,哈罗，同学,2310.0,2,385,6,
4312,560867,欢乐公主,2310.0,2,231,10,
4313,588775,爱在人间,2295.0,52,138,16,
4314,627452,叛逆女特工,2283.0,10,648,3,
4315,618890,隐秘的莲花,2275.0,10,91,25,
4316,560126,锦绣前程,2275.0,26,631,3,
4317,615812,甘南情歌,2260.0,17,113,20,
4318,2522,绝世宝贝,2254.0,31,235,9,
4319,627435,陪我一起飞,2250.0,15,90,25,
4320,638884,追梦英雄,2250.0,1,90,25,
4321,562594,小街,2242.0,6,165,13,
4322,614353,血缘追踪,2230.0,2,70,31,
4323,563107,小足球队,2225.0,8,506,4,
4324,781,开往春天的地铁,2223.0,9,358,6,
4325,617387,迁徙,2200.0,15,85,25,
4326,593351,高甲第一丑,2180.0,9,75,29,
4327,615583,真假铁马骝,2175.0,43,100,21,
4328,590191,天工开物,2175.0,127,202,10,
4329,562293,鬼妹,2170.0,53,209,10,
4330,609353,平安之盾,2160.0,11,66,32,
4331,610865,血红的蝴蝶,2160.0,11,59,36,
4332,560929,黑风寨,2160.0,20,72,30,
4333,588805,狗头金,2155.0,37,73,29,
4334,280,盗马贼,2145.0,5,51,42,
4335,631333,冬蝉,2145.0,7,76,28,
4336,590297,我的军号,2140.0,9,204,10,
4337,560261,战火童心,2135.0,22,137,15,
4338,589437,京门九衢图,2120.0,11,71,29,
4339,628759,火童,2120.0,2,37,57,
4340,630903,龙骧虎跃,2115.0,450,117,18,3.0
4341,573015,绿水,2110.0,9,86,24,
4342,369258,生日历险,2107.0,13,536,3,
4343,589613,大声说出我爱你,2100.0,82,82,25,
4344,588450,终极游戏,2100.0,33,90,23,
4345,615646,巴黎·上海,2097.0,13,623,3,
4346,560271,大地有爱,2087.0,17,581,3,
4347,575,黑炮事件,2076.0,1,47,44,
4348,302513,环游地球80天/80日环游世界,2070.0,8,314,6,
4349,626473,斗艳,2066.0,158,79,26,
4350,467744,重聚,2065.0,1,79,26,
4351,559749,古墓魅影,2060.0,30,64,32,
4352,616226,飞跃山海关,2060.0,2,103,20,
4353,590239,青春,2060.0,78,57,36,
4354,1155,琴童,2054.0,7,421,4,
4355,594255,燃烧的石榴,2050.0,9,76,26,
4356,595733,犬父,2050.0,21,82,25,
4357,616737,圣诞树2,2039.0,5,81,25,
4358,628033,龙吟,2032.0,37,71,28,
4359,589390,一个人的皮影戏,2020.0,3,101,20,
4360,566325,正义守望者,2010.0,13,137,14,
4361,619715,椰岛民谣,2010.0,12,140,14,
4362,652811,夜班哭声,2000.0,13,81,24,
4363,588123,情人湖,1987.0,71,68,29,
4364,588214,风筝再次飞起,1980.0,19,99,20,
4365,594011,乡恋,1960.0,24,120,16,
4366,616006,寻宝者,1955.0,3,56,34,
4367,597193,最美,1934.0,2,71,27,
4368,6593,泰山屠龙,1925.0,43,185,10,
4369,2931,龙刀奇缘,1922.0,17,195,9,
4370,594178,完美婚礼,1922.0,14,73,26,
4371,659229,电影节上的贵宾,1920.0,1,48,40,
4372,616024,女倾慕者,1910.0,3,57,33,
4373,618129,生死传递,1900.0,27,92,20,
4374,615490,爱情无间道,1900.0,18,76,25,
4375,560438,狩猎者,1898.0,41,91,20,
4376,453643,完美一天,1875.0,1,73,25,
4377,436970,月吟,1860.0,11,69,26,
4378,563393,好孩子,1858.0,5,409,4,
4379,613051,黑井往事,1855.0,6,31,59,
4380,643103,黑匣子,1850.0,6,66,28,
4381,1747,摇啊摇，摇到外婆桥,1845.0,1,123,15,
4382,613565,生死诀,1840.0,10,92,20,
4383,589464,包裹,1835.0,49,90,20,
4384,614381,黄土情,1830.0,11,91,20,
4385,546,孩子王,1825.0,5,60,30,
4386,614890,浪漫邂逅,1824.0,55,70,26,
4387,558292,特警伏魔,1815.0,14,74,24,
4388,563244,英雄小八路,1808.0,6,377,4,
4389,560004,毛泽东回韶山,1804.0,7,137,13,
4390,596892,关工委主任,1800.0,23,89,20,
4391,591000,博弈,1780.0,41,116,15,
4392,631786,走向梦想的日子,1770.0,19,59,30,
4393,589316,借东西的小人阿莉埃蒂,1760.0,1,352,5,
4394,562678,庐山恋,1760.0,7,158,11,
4395,615516,大漠赤城,1754.0,51,320,5,
4396,627340,宝贝别哭,1750.0,31,83,21,
4397,615493,别跟狗较劲,1745.0,11,101,17,
4398,559823,狗小的自行车,1740.0,15,138,12,
4399,321678,危险游戏,1740.0,6,146,11,
4400,4308,金兰姊妹,1720.0,5,52,33,
4401,638120,卡萨布兰卡,1720.0,1,64,26,
4402,587915,爱如果,1717.0,40,263,6,
4403,560277,元帅的童年,1716.0,3,367,4,
4404,559735,这儿是香格里拉,1715.0,2,53,32,
4405,6201,少林英雄,1701.0,2,507,3,
4406,616043,老萨的战争,1692.0,36,65,26,
4407,559831,我的哥哥安小天,1692.0,2,256,6,
4408,626994,梦幻列车,1688.0,39,445,3,
4409,560559,密情追踪,1688.0,15,69,24,
4410,1350,四个小伙伴,1674.0,10,243,6,
4411,616227,尘网曦光,1670.0,3,43,38,
4412,617715,青春的应答,1670.0,20,71,23,
4413,713,江湖八面风,1670.0,15,67,24,
4414,426838,钥匙,1665.0,38,83,20,
4415,437029,小偷,1663.0,4,466,3,
4416,562175,残酷的情人,1663.0,10,67,24,
4417,382095,魔鬼刺客,1639.0,23,422,3,
4418,563041,红色娘子军,1635.0,9,199,8,
4419,516618,豆丁奇遇记,1623.0,5,300,5,
4420,561746,魔表,1617.0,5,356,4,
4421,330210,变脸,1610.0,3,40,40,
4422,560177,剃头匠,1602.0,5,153,10,
4423,452937,魔鬼邻居,1601.0,4,437,3,
4424,560611,小平您好,1600.0,1,80,20,
4425,589654,为爱而来,1596.0,46,61,26,
4426,561307,天网,1595.0,3,65,24,
4427,615546,飞翔的花朵,1590.0,14,94,16,
4428,561915,没有爸爸的村庄,1574.0,5,845,1,
4429,563015,闪闪的红星,1568.0,5,344,4,
4430,560015,容情,1560.0,24,168,9,
4431,560142,春蕾赋,1560.0,24,81,19,
4432,587923,厂窑惨案,1558.0,5,72,21,
4433,421885,生死对决,1550.0,49,141,10,
4434,559571,砸掉你的牙,1550.0,48,173,8,
4435,611642,上海假日,1550.0,6,76,20,
4436,619198,让我们西米吧,1540.0,3,75,20,
4437,23,短信一月追,1539.0,17,431,3,
4438,589585,听说爱情来过,1539.0,60,52,29,
4439,593314,赣南1934,1534.0,9,38,40,
4440,592108,红小鬼,1532.0,10,55,27,
4441,457008,我们接吻吧,1525.0,8,454,3,
4442,2709,大煞星与小妹头,1510.0,2,44,34,
4443,615666,帝王道,1500.0,1,100,15,
4444,617789,119婚约,1500.0,2,50,30,
4445,595672,窑洞小学,1500.0,2,42,35,
4446,629074,仫佬行者,1500.0,3,50,30,
4447,2692,挑战者,1488.0,18,58,25,
4448,557966,爱情万岁,1486.0,9,411,3,
4449,573861,海鹰战警,1481.0,43,106,13,
4450,610037,电影儿女,1480.0,6,74,20,
4451,588918,海瑞驯虎（秦腔）,1480.0,105,74,20,
4452,1578,雾宅,1480.0,2,51,29,
4453,613153,祈祷,1480.0,17,48,30,
4454,615652,蓝的影子,1472.0,3,602,2,
4455,329328,人人都说我爱你,1472.0,4,602,2,
4456,615651,到期,1472.0,3,602,2,
4457,619420,终极审判,1470.0,19,46,31,
4458,612068,俐侎阿朵,1459.0,7,61,23,
4459,562857,蝶恋花,1455.0,12,55,26,
4460,615653,背人的人,1455.0,4,600,2,
4461,652815,山里的春天,1445.0,266,47,30,0.0
4462,1683,兄弟,1435.0,5,272,5,
4463,628758,太空营救,1421.0,14,272,5,
4464,595690,雪色,1410.0,6,218,6,
4465,559901,赚钱计划,1410.0,14,65,21,
4466,560080,吐鲁番情歌,1406.0,15,532,2,
4467,659098,法国电影展（陕西）,1405.0,2,65,21,
4468,5386,外来媳妇本地郎,1404.0,8,407,3,
4469,568726,周恩来外交风云,1380.0,1,138,10,
4470,615521,琉神Mabuyer剧场版,1376.0,2,59,23,
4471,297411,找乐,1375.0,3,90,15,
4472,1894,阿金的故事,1360.0,4,124,10,
4473,561185,女警神威,1355.0,8,57,23,
4474,7250,小飞侠,1355.0,32,45,30,
4475,619724,电话亭情缘,1350.0,10,40,33,
4476,573094,喜神,1350.0,37,87,15,
4477,179,乘风破浪,1344.0,1,16,84,
4478,594679,跑山,1340.0,6,482,2,
4479,610080,火线追凶之不白之冤,1330.0,105,51,26,
4480,580,黑色的诱惑,1325.0,8,53,25,
4481,594542,开心的八月,1320.0,5,33,40,
4482,560001,爱情手铐,1320.0,10,57,23,
4483,567648,温暖,1320.0,7,118,11,
4484,611421,魔都爱之十二星座,1320.0,4,42,31,
4485,616233,别说抱歉，别说再见,1320.0,3,36,36,
4486,626761,我叫阿里木,1320.0,74,1091,1,0.0
4487,562762,生活的颤音,1315.0,1,41,32,
4488,616871,青春逆袭,1308.0,44,52,25,
4489,618375,妈妈去哪儿,1305.0,26,56,23,
4490,594258,龙舞金瓶,1305.0,19,31,42,
4491,619723,九品村官,1305.0,7,46,28,
4492,572916,红色之旅,1300.0,15,57,22,
4493,627723,缉凶,1300.0,2,260,5,
4494,640149,白牦牛,1294.0,5,66,19,
4495,560886,孽海恩怨,1292.0,8,146,8,
4496,630857,第一次转让,1290.0,10,51,25,
4497,561125,白雪公主与青蛙王子,1290.0,1,86,15,
4498,330949,速度,1283.0,14,75,17,
4499,589199,村曲悠扬,1278.0,4,43,29,
4500,619705,生命监管,1275.0,17,47,27,
4501,596911,夜迷宫,1260.0,1,35,36,
4502,594377,仙人坝的红衣兜,1255.0,8,32,39,
4503,588937,亲爱的课堂,1245.0,4,83,15,
4504,616267,民主华南第一辑,1240.0,3,31,40,
4505,616266,永州故事,1240.0,2,31,40,
4506,628765,世纪大阅兵,1240.0,12,251,4,
4507,594443,警至情归,1237.0,17,27,45,
4508,560456,月圆凉州,1233.0,10,339,3,
4509,615233,海岛冒险,1230.0,28,82,15,
4510,800,中国功夫少女组,1229.0,8,78,15,
4511,1140,青春祭,1225.0,1,36,34,
4512,587706,城市候鸟,1217.0,15,47,25,
4513,1830,有话好好说,1215.0,7,224,5,
4514,560722,荷香,1214.0,4,66,18,
4515,563022,平原游击队,1210.0,4,116,10,
4516,4122,伙头福星,1204.0,9,365,3,
4517,614934,天秤,1200.0,7,30,40,
4518,1151,青山翠谷,1200.0,3,30,40,
4519,611425,微风吹乱蜗牛心,1200.0,1,30,40,
4520,616803,激情跳水梦,1200.0,3,20,60,
4521,659099,广东顺德2016西班牙电影展,1200.0,29,48,25,
4522,1681,心急吃不了热豆腐,1200.0,11,483,2,
4523,614354,壁虎,1197.0,287,595,2,
4524,560249,生命,1195.0,13,66,18,
4525,630892,两个父亲,1180.0,21,46,25,
4526,560479,天堂的眼睛,1176.0,5,271,4,
4527,611533,单亲宝贝,1170.0,15,41,28,
4528,562261,金猴降妖,1170.0,4,117,10,
4529,590400,落井的硬币,1160.0,6,55,21,
4530,561954,小骑兵历险记,1152.0,6,396,2,
4531,558317,地狱究竟有几层,1150.0,12,46,25,
4532,6136,山水有相逢,1146.0,9,339,3,
4533,559618,心雨花露,1140.0,4,76,15,
4534,614117,月色撩人,1135.0,25,43,27,27.0
4535,560621,危情雪夜,1129.0,7,314,3,
4536,561601,荧屏奇遇,1122.0,5,240,4,
4537,563203,女理发师,1120.0,4,112,10,
4538,587714,我要当村官,1110.0,14,111,10,
4539,656917,守灵,1095.0,14,42,26,
4540,593843,幸福秘方,1093.0,36,46,23,
4541,619120,临沧的诱惑,1080.0,85,44,24,
4542,569998,流言,1077.0,3,589,1,
4543,642770,阿格蕾,1076.0,10,589,1,
4544,642772,站立的男人,1076.0,5,589,1,
4545,629861,奈河,1072.0,305,602,1,0.0
4546,612892,宝贵的秘密,1071.0,8,47,22,
4547,616211,男式女子足球队,1070.0,2,33,32,
4548,297445,祝福,1065.0,13,136,7,
4549,374,反黑行动,1064.0,19,36,29,
4550,637774,铁道游击队,1060.0,3,106,10,
